client_id,attrition_flag,first_name,last_name,customer_age,gender,dependent_count,education_level,marital_status,income,card_category,month_on_book,credit_limit,remaining_balance
789185508,Existing Customer,Lacy,Murazik,49,Male,2,High School,Married,55091,Blue,38,5536,756
807014583,Existing Customer,Hayley,Kerluke,31,Female,0,Graduate,Divorced,94620,Blue,26,1469,0
721388283,Existing Customer,Kathleen,Abshire,54,Male,2,Post-Graduate,Single,120538,Blue,45,5597,0
716022258,Attrited Customer,Kaitlyn,Vandervort,51,Female,3,College,Single,95921,Blue,36,8960,2222
789362058,Existing Customer,Claud,Wilderman,52,Male,4,Uneducated,Married,110964,Blue,42,5693,0
771460158,Existing Customer,Braeden,Carroll,43,Male,3,Graduate,Single,124931,Blue,31,4098,1776
714147858,Existing Customer,Jayden,Jerde,44,Male,3,High School,Single,86326,Blue,35,18358,1044
708394908,Existing Customer,Velva,Senger,44,Male,0,High School,Single,107719,Blue,33,2337,1442
778433283,Attrited Customer,Lavonne,Bednar,51,Male,3,High School,Married,95241,Blue,31,8989,0
720637008,Existing Customer,Zora,West,51,Female,2,Uneducated,Married,112662,Blue,43,2124,1426
716877258,Existing Customer,Darius,Little,55,Female,3,Graduate,Single,59295,Blue,48,3968,1374
812973708,Existing Customer,Hollis,McDermott,42,Male,3,High School,Unknown,50274,Blue,37,2793,1661
788760633,Existing Customer,Aliyah,Lakin,53,Male,3,Uneducated,Divorced,96475,Blue,33,13513,1495
718602708,Existing Customer,Britney,Stanton,43,Male,3,Graduate,Single,58227,Blue,33,16351,1541
712365483,Existing Customer,Lemuel,Cummerata,51,Male,1,Graduate,Single,121772,Blue,43,9619,1731
789154833,Existing Customer,Annabelle,Pacocha,56,Male,3,High School,Single,92650,Blue,44,19030,912
715849983,Existing Customer,Alva,Dickens,44,Female,4,Unknown,Married,92084,Blue,36,2107,0
780336258,Existing Customer,Eugene,Bogan,55,Female,1,Graduate,Single,87148,Blue,42,2517,1257
716567433,Existing Customer,Vesta,Fay,41,Female,4,Graduate,Married,118601,Blue,36,3179,1229
713057658,Existing Customer,Haylie,Goodwin,48,Female,3,Unknown,Divorced,55673,Blue,36,3968,935
718191483,Existing Customer,Adrienne,Pacocha,45,Male,3,Graduate,Divorced,92239,Blue,35,5065,1362
811527933,Attrited Customer,Sadye,Jones,65,Female,0,College,Single,113295,Silver,56,10885,1758
778617708,Attrited Customer,Esta,Beatty,46,Male,3,College,Married,70307,Blue,26,1438.3,864
785055108,Existing Customer,Margret,Witting,52,Male,0,Graduate,Single,64853,Blue,46,10817,1142
822961533,Existing Customer,Misty,Bernhard,65,Female,0,College,Divorced,92098,Blue,56,13666,0
709124883,Existing Customer,Margie,Cormier,49,Male,3,College,Married,110124,Blue,37,2149,1796
772574283,Attrited Customer,Christine,Hackett,50,Female,2,Graduate,Married,116439,Blue,40,7191,0
761240358,Existing Customer,Terence,Ebert,52,Female,2,Unknown,Single,117563,Blue,45,2155,1219
708469533,Existing Customer,Breanne,Luettgen,42,Female,3,Unknown,Married,94902,Blue,34,5395,1439
769927533,Existing Customer,Marvin,Okuneva,50,Female,1,High School,Married,69810,Blue,44,3222,1422
718545033,Existing Customer,Serena,Mayer,27,Female,0,Graduate,Married,62859,Blue,17,2042,1567
714972558,Attrited Customer,Giuseppe,Hagenes,37,Female,2,Graduate,Single,111181,Blue,36,1610,0
772204758,Existing Customer,Trace,Bernier,42,Female,2,Post-Graduate,Unknown,85180,Blue,31,3809,1165
709039533,Existing Customer,Clark,Tillman,43,Female,3,Unknown,Unknown,115864,Blue,24,5544,1095
716492583,Existing Customer,Alena,Lakin,37,Female,1,Uneducated,Single,77612,Blue,28,2388,1708
766381908,Existing Customer,Sebastian,Ledner,49,Female,4,High School,Married,101102,Blue,42,2473,1263
719109783,Existing Customer,Fred,VonRueden,42,Male,3,Uneducated,Married,122677,Blue,32,13103,1809
796236258,Existing Customer,Derrick,Cremin,48,Female,5,High School,Single,92524,Blue,42,2465,1128
709700058,Existing Customer,Ethel,Hackett,52,Female,2,Graduate,Single,56186,Blue,33,6081,989
716905158,Existing Customer,Seth,Bins,45,Male,2,Unknown,Single,106284,Blue,30,21815,0
718851783,Existing Customer,Deja,Goodwin,49,Male,1,High School,Married,123407,Silver,37,34516,2386
709709283,Attrited Customer,Diego,Brown,38,Male,3,College,Single,98431,Blue,19,3458,321
711993258,Existing Customer,Leda,Spencer,50,Female,0,High School,Single,95629,Blue,39,8264,2057
780105483,Attrited Customer,Eula,Adams,65,Female,0,Uneducated,Single,120490,Blue,50,1697,377
718350033,Existing Customer,Casper,Oberbrunner,50,Male,3,College,Single,78588,Blue,36,3069,1881
715294083,Attrited Customer,Leilani,Walter,46,Male,2,College,Single,111563,Blue,38,10309,0
710905908,Existing Customer,Roman,Kunde,43,Male,4,High School,Single,114515,Blue,36,4983,1355
721387008,Existing Customer,Eddie,Parker,42,Male,4,Graduate,Married,62300,Blue,24,3103,1783
715411608,Existing Customer,Camron,Koch,45,Female,3,High School,Single,107236,Blue,36,1663,1112
710598408,Existing Customer,Marietta,Satterfield,55,Female,0,Graduate,Single,122793,Blue,36,2695,0
718521258,Existing Customer,Amy,Mertz,50,Female,4,Post-Graduate,Married,106534,Blue,41,18178,0
713138433,Existing Customer,Isabel,Donnelly,50,Male,3,Graduate,Single,64678,Blue,42,14782,1020
718819158,Existing Customer,Elouise,Boehm,54,Female,3,Uneducated,Single,58485,Blue,41,2488,2196
718871358,Existing Customer,Judge,Goldner,45,Female,2,Graduate,Single,83722,Blue,36,1785,0
720186258,Existing Customer,Rossie,Turcotte,45,Female,4,High School,Divorced,82987,Blue,31,4701,1170
710197308,Existing Customer,Jose,Balistreri,39,Female,2,Graduate,Married,65034,Blue,28,1438.3,0
817086783,Existing Customer,Bruce,McGlynn,45,Female,3,High School,Married,93123,Blue,27,2826,2162
749211483,Existing Customer,Marisol,Jaskolski,52,Female,0,College,Married,109203,Blue,45,4597,1905
789749433,Existing Customer,Jan,Kuphal,33,Female,1,Graduate,Married,94555,Blue,21,2591,2340
715082133,Existing Customer,Tara,Herzog,40,Male,2,Graduate,Married,81731,Blue,36,2494,1492
714946908,Existing Customer,Anne,Ondricka,61,Male,1,Uneducated,Single,83200,Blue,36,5039,1352
716711433,Attrited Customer,Austen,Effertz,48,Male,5,High School,Married,61750,Blue,39,7897,157
712429458,Existing Customer,Alessia,Corwin,50,Male,2,Graduate,Unknown,114739,Blue,38,4772,1770
708406083,Existing Customer,Anjali,Hyatt,35,Female,0,Unknown,Married,88345,Blue,24,3436,2493
720029508,Existing Customer,Nikolas,Beier,50,Female,1,Graduate,Single,78595,Blue,37,12064,1312
709227033,Existing Customer,Earlene,Hills,53,Male,3,Graduate,Single,55995,Blue,46,9065,1548
720846558,Existing Customer,Roberta,Moore,49,Male,1,Unknown,Single,115801,Blue,36,34516,0
716475183,Existing Customer,Jannie,Gerlach,45,Male,3,Graduate,Unknown,65002,Blue,35,10290,753
714296358,Existing Customer,Rhett,Daniel,52,Female,2,College,Unknown,89391,Blue,44,3433,2486
719998233,Existing Customer,Simone,Grimes,40,Male,3,Unknown,Married,92635,Silver,30,34516,964
719217483,Existing Customer,Henry,Rohan,45,Female,4,Doctorate,Married,112077,Blue,36,3240,1775
720479058,Existing Customer,Nelle,Rowe,50,Female,1,Post-Graduate,Single,59559,Blue,39,1438.3,851
779192283,Existing Customer,Sallie,Tromp,51,Female,2,Unknown,Married,61152,Blue,39,6462,2517
716385033,Existing Customer,Zachariah,Bashirian,60,Female,1,Graduate,Single,123235,Blue,36,4408,1201
711588708,Attrited Customer,Martine,Heller,50,Female,2,Uneducated,Married,56271,Blue,36,1438.3,458
714492783,Attrited Customer,Elijah,Bayer,46,Female,4,Uneducated,Married,79338,Blue,36,1438.3,0
709192233,Attrited Customer,Sophia,Hammes,50,Female,2,Unknown,Married,98491,Blue,39,1773,0
797998158,Existing Customer,Minerva,Towne,52,Male,3,Uneducated,Single,101632,Blue,46,4555,0
714021183,Existing Customer,Guido,Hartmann,54,Male,4,Graduate,Single,115223,Blue,36,30666,1046
780710433,Existing Customer,Georgiana,Smitham,53,Male,2,College,Single,54526,Blue,42,1575,0
780068283,Existing Customer,Elbert,Goldner,53,Male,1,Graduate,Single,83186,Blue,38,1891,922
719930658,Existing Customer,Brian,Russel,40,Male,4,Uneducated,Married,86115,Blue,24,16634,1946
755593983,Existing Customer,Abdul,Stoltenberg,50,Female,1,Graduate,Married,55007,Blue,43,7985,0
770938533,Existing Customer,Else,Herman,45,Male,1,College,Unknown,86418,Blue,32,3304,1370
714121083,Existing Customer,Adam,Morar,40,Female,3,Graduate,Married,73080,Blue,20,6247,1508
779210283,Existing Customer,Adrian,Hills,36,Male,3,Uneducated,Married,110801,Blue,25,3645,2517
709739283,Existing Customer,Hazel,Cummings,62,Male,0,High School,Single,61879,Blue,36,21329,2119
716230158,Existing Customer,Christine,Bogisich,35,Female,3,Graduate,Married,59060,Blue,36,7234,2000
708724908,Existing Customer,Doris,Schuster,47,Female,2,High School,Single,121589,Blue,35,2262,0
789025083,Existing Customer,Devon,Kutch,40,Male,4,Unknown,Unknown,54034,Blue,27,1438.3,860
713804058,Existing Customer,Wilber,Lueilwitz,45,Female,4,College,Married,102008,Blue,36,4187,2199
718791708,Attrited Customer,Kacie,Herzog,48,Male,2,High School,Married,109979,Blue,32,16362,2268
785529708,Existing Customer,Marcel,Adams,59,Male,1,Graduate,Single,89372,Blue,53,34516,0
794528283,Existing Customer,Evie,Emard,44,Male,4,College,Married,72310,Blue,28,2748,878
794856033,Existing Customer,Eudora,Fadel,38,Male,3,Post-Graduate,Married,53544,Blue,32,5242,470
712939533,Existing Customer,Ewell,Krajcik,43,Male,5,Graduate,Married,91206,Blue,35,21585,986
708178608,Existing Customer,Julian,Hauck,31,Female,0,Graduate,Married,82811,Blue,36,2488,0
716556258,Existing Customer,Beulah,Harvey,50,Female,3,Doctorate,Single,117499,Blue,39,9966,0
708404883,Existing Customer,Alvis,Kassulke,45,Female,2,High School,Single,100208,Blue,37,27804,0
709742958,Existing Customer,Marisol,Abshire,45,Male,5,High School,Married,109667,Blue,37,15626,1148
772695033,Attrited Customer,Willie,Reynolds,47,Male,5,High School,Single,116187,Blue,37,18800,2517
714850158,Existing Customer,Arlene,Weimann,49,Male,4,Graduate,Single,70938,Blue,36,1963,1516
708831858,Attrited Customer,Kenny,McLaughlin,43,Female,3,Uneducated,Married,94738,Blue,30,4579,1506
718076733,Existing Customer,Krystina,Marquardt,43,Male,1,Graduate,Single,113184,Silver,31,25824,1170
714336333,Existing Customer,Jackeline,Schuster,48,Male,4,Doctorate,Unknown,53714,Blue,40,3429,1268
780006783,Attrited Customer,Emma,Braun,59,Male,1,Uneducated,Single,106876,Silver,49,15809,0
779741883,Existing Customer,Sabina,Turner,47,Female,2,Unknown,Single,120195,Blue,32,2493,831
780657708,Existing Customer,Daisy,Stiedemann,48,Male,2,Unknown,Married,58739,Blue,37,6593,0
771342183,Attrited Customer,Isaias,Gleichner,53,Female,3,Graduate,Single,72031,Blue,40,1625,0
712901283,Attrited Customer,Woodrow,Brakus,53,Female,2,Graduate,Single,84755,Blue,36,2121,0
802101858,Existing Customer,Maci,Dooley,40,Female,2,Unknown,Married,78223,Blue,34,4757,1978
718473558,Attrited Customer,Tillman,Orn,42,Female,3,Doctorate,Single,104315,Blue,18,8668,0
743590608,Existing Customer,Leonor,Grady,50,Male,2,High School,Married,85131,Blue,43,21869,950
720146733,Existing Customer,Dane,Aufderhar,45,Female,4,Graduate,Unknown,77556,Blue,34,2480,1890
788252358,Existing Customer,Gia,White,49,Male,3,High School,Single,66494,Blue,40,8190,1716
717740658,Existing Customer,Jerrell,Larson,55,Female,2,College,Married,81659,Blue,45,1850,942
714567708,Existing Customer,Franco,Champlin,46,Female,1,Uneducated,Divorced,101031,Blue,36,2483,2049
711208083,Existing Customer,Douglas,Fisher,40,Female,4,Unknown,Married,104321,Blue,30,2925,1447
709708233,Attrited Customer,Jenifer,Moen,49,Female,3,Doctorate,Married,120917,Blue,29,7066,0
709957158,Existing Customer,Osborne,Roob,48,Male,4,High School,Married,64080,Blue,40,2514,2251
828288333,Existing Customer,Mikayla,Upton,50,Male,0,Uneducated,Married,90283,Blue,46,3640,659
709178733,Attrited Customer,Yesenia,Batz,50,Female,2,Post-Graduate,Married,85108,Blue,36,5527,1120
721325133,Existing Customer,Oswald,Walsh,45,Male,2,College,Married,50146,Blue,36,31625,0
816606333,Existing Customer,Leila,Rippin,57,Male,2,High School,Single,113114,Blue,52,32409,0
720454158,Existing Customer,Lily,Stamm,44,Male,2,Unknown,Single,102086,Blue,30,9827,600
717444558,Existing Customer,Liam,Boehm,50,Female,1,Graduate,Married,83581,Blue,38,2623,1714
816756783,Existing Customer,Rodolfo,Collins,42,Male,2,High School,Unknown,82169,Blue,37,2993,2249
715474833,Existing Customer,America,Gusikowski,37,Male,2,College,Single,117839,Blue,36,12944,1399
718271958,Existing Customer,Barbara,Ortiz,54,Male,2,Uneducated,Married,58768,Blue,34,6401,1471
708924783,Existing Customer,Blanca,Beier,43,Male,3,Graduate,Divorced,90093,Blue,36,5506,2129
717669483,Existing Customer,Kendra,Labadie,52,Male,1,Graduate,Single,96937,Blue,44,34516,0
809360883,Existing Customer,Elmore,Littel,46,Male,4,College,Single,66483,Blue,41,17673,1783
717176508,Existing Customer,Maurine,Mann,43,Female,3,Unknown,Single,122586,Blue,34,2656,1166
711571383,Existing Customer,Kavon,Robel,46,Male,2,High School,Unknown,61826,Blue,37,6118,1092
713444058,Existing Customer,Princess,Wiegand,45,Male,1,Unknown,Divorced,75113,Silver,31,17437,2225
713253858,Attrited Customer,Edison,Wunsch,50,Female,1,College,Married,113667,Blue,37,1461,0
719609433,Existing Customer,Crystal,Hyatt,55,Female,4,Uneducated,Divorced,120889,Blue,43,1965,1525
797234508,Existing Customer,Fermin,Hegmann,51,Male,3,Unknown,Single,116130,Silver,45,30899,0
714537258,Existing Customer,Andre,Jacobson,48,Male,3,Doctorate,Married,63785,Blue,36,8876,1132
793412958,Existing Customer,Sandy,Murray,44,Male,4,Unknown,Married,99562,Blue,38,2440,1501
714680208,Existing Customer,Horace,Braun,50,Female,1,High School,Married,97393,Blue,45,1652,1318
715240683,Existing Customer,Romaine,Nolan,46,Male,4,High School,Married,87329,Blue,37,15535,1302
803796708,Attrited Customer,Leopoldo,Heaney,52,Male,3,Uneducated,Unknown,86107,Blue,46,13354,0
717368208,Attrited Customer,Mafalda,Davis,49,Male,1,Graduate,Single,64565,Blue,36,26723,0
802662858,Existing Customer,Urban,Connelly,55,Female,2,Graduate,Divorced,103632,Blue,49,3949,2024
780206958,Existing Customer,Wallace,Wyman,49,Male,4,Graduate,Married,110433,Blue,39,5937,2120
779906658,Existing Customer,Emilio,Hodkiewicz,40,Male,4,Doctorate,Single,99878,Blue,24,18806,1192
772341783,Attrited Customer,Maud,Fisher,45,Female,3,High School,Single,58605,Blue,35,3512,2517
711491283,Existing Customer,Jannie,Leannon,44,Female,3,Doctorate,Married,88007,Blue,36,1975,1264
720211533,Existing Customer,Janis,Stanton,41,Female,4,Uneducated,Married,96072,Blue,33,2888,821
715409733,Attrited Customer,Jesse,Cummings,47,Female,4,College,Single,88272,Blue,36,2263,0
710974308,Existing Customer,Mozelle,Ward,38,Male,1,Graduate,Unknown,57784,Blue,36,26792,1671
715732533,Attrited Customer,Barry,Deckow,52,Male,4,Graduate,Married,104862,Blue,36,9375,1625
713722608,Attrited Customer,Mathias,Feest,48,Female,2,Unknown,Divorced,90185,Blue,35,2806,2514
709101258,Attrited Customer,Sammie,Bernhard,41,Female,2,High School,Divorced,98657,Blue,28,1478,524
708588408,Existing Customer,Sydnie,Greenfelder,53,Male,3,Uneducated,Single,83067,Blue,36,6836,1607
721427358,Attrited Customer,Olaf,Schroeder,47,Male,4,Unknown,Divorced,124451,Blue,28,8757,0
717099408,Existing Customer,Merle,Hane,40,Male,3,Graduate,Married,99871,Blue,29,10529,0
715155033,Existing Customer,Anderson,Cole,61,Male,0,High School,Single,95071,Blue,49,2122,975
789586833,Existing Customer,Carlie,Blanda,45,Female,3,Post-Graduate,Married,82481,Blue,38,2883,1732
709338633,Attrited Customer,Mathilde,Schinner,56,Female,1,Graduate,Single,93903,Blue,37,2339,0
714106833,Existing Customer,Albina,Crooks,57,Female,3,Graduate,Unknown,68478,Blue,47,5225,2290
741116058,Existing Customer,Shayne,Mertz,48,Male,2,Graduate,Married,55731,Blue,41,2582,1399
813755658,Existing Customer,Lesly,Ritchie,60,Male,1,Graduate,Single,78607,Blue,55,11524,0
718855983,Existing Customer,Maegan,Mante,49,Female,4,High School,Single,113075,Blue,36,13039,1840
711245433,Attrited Customer,Elliott,Gutmann,50,Female,4,Graduate,Single,65762,Blue,41,2509,0
814219008,Existing Customer,Hanna,Muller,65,Male,1,Doctorate,Single,74814,Blue,56,1456,867
711916533,Existing Customer,Conrad,Hoppe,57,Male,2,Unknown,Single,72058,Blue,44,5612,1884
715182108,Existing Customer,Roman,Kertzmann,51,Female,3,High School,Married,105910,Blue,35,3025,1912
717078933,Existing Customer,Noelia,Hansen,40,Female,5,Graduate,Single,117545,Blue,29,4205,2517
719491233,Existing Customer,Trent,Waelchi,55,Male,1,College,Single,118488,Blue,42,3515,2517
789520533,Existing Customer,Sofia,Lindgren,52,Male,2,Uneducated,Single,84752,Blue,44,26174,1864
714738033,Existing Customer,Susie,Yost,44,Female,4,Graduate,Married,78980,Blue,25,1602,1044
718576908,Existing Customer,Deborah,Monahan,49,Female,4,Uneducated,Married,54792,Blue,36,29939,0
715093383,Existing Customer,Amara,Tremblay,49,Female,2,College,Married,71646,Blue,41,2115,1598
717195933,Attrited Customer,Aida,Steuber,42,Male,3,Graduate,Married,82382,Blue,30,5298,0
747107508,Existing Customer,Cyrus,Erdman,56,Female,3,Graduate,Single,94526,Blue,49,2433,1947
717920583,Existing Customer,Una,Metz,60,Female,1,Uneducated,Divorced,51324,Blue,49,1443,0
710516283,Existing Customer,Zechariah,Schumm,50,Male,1,High School,Single,95173,Blue,37,9758,1792
787593558,Existing Customer,Gabe,Dare,42,Male,3,Graduate,Married,87399,Blue,34,4562,2258
778747608,Existing Customer,Amya,Schulist,65,Female,1,Unknown,Single,84642,Blue,46,1438.3,0
714431058,Existing Customer,Else,Reichel,41,Female,3,College,Single,69767,Blue,36,4210,1597
708801108,Attrited Customer,Donald,Kozey,57,Female,3,Uneducated,Single,83522,Blue,51,1438.3,0
715948833,Existing Customer,Cayla,McClure,48,Male,4,Graduate,Married,68432,Blue,39,24931,1353
770667408,Existing Customer,Alta,Stanton,47,Male,4,College,Married,57928,Blue,33,8854,2382
823590483,Existing Customer,Audra,Blick,62,Female,0,Graduate,Divorced,53570,Blue,56,2230,1716
710635083,Existing Customer,Alysa,Dickinson,46,Male,4,High School,Married,75887,Blue,38,28327,582
716408058,Existing Customer,Leatha,Considine,56,Female,2,Uneducated,Single,91306,Blue,36,2500,1298
713803158,Existing Customer,Alexandro,Berge,41,Male,3,High School,Single,104944,Blue,33,9246,0
713593683,Existing Customer,Gwen,Douglas,43,Female,3,Graduate,Married,55072,Blue,28,11155,1583
709339758,Existing Customer,Helene,Ryan,43,Male,3,Unknown,Single,123687,Blue,30,11926,1766
789382758,Attrited Customer,Misty,Parisian,54,Male,3,Graduate,Single,86784,Blue,44,5501,0
813427833,Existing Customer,Kale,Kovacek,45,Female,4,Graduate,Single,120292,Blue,40,2110,844
717846108,Existing Customer,Bret,Crooks,49,Male,4,Uneducated,Married,117044,Blue,34,12994,904
720968583,Existing Customer,Jayce,Zboncak,52,Female,2,Unknown,Married,59202,Blue,45,29551,2095
721437333,Attrited Customer,Horacio,Schaefer,46,Male,2,Graduate,Single,81574,Blue,36,5054,2517
709134333,Existing Customer,Bettie,Kuphal,45,Female,2,Graduate,Unknown,67616,Blue,28,3136,2253
712630608,Existing Customer,Moises,Morissette,43,Female,2,High School,Unknown,99830,Blue,35,6109,1549
712404483,Existing Customer,Francisca,Lubowitz,49,Male,2,High School,Married,79283,Blue,36,3989,2514
717812133,Existing Customer,Mauricio,Jones,33,Female,1,Graduate,Unknown,111425,Blue,13,3315,1243
714926508,Existing Customer,Marisol,Treutel,52,Male,2,Graduate,Married,121258,Silver,45,34516,1938
771474108,Existing Customer,Lina,Kub,40,Female,2,Uneducated,Married,121774,Blue,28,1794,1019
709774608,Existing Customer,Einar,Olson,51,Male,3,Unknown,Married,100952,Blue,36,5993,1582
718802283,Existing Customer,Noah,Stanton,44,Female,3,Post-Graduate,Divorced,82191,Blue,31,8320,0
711626658,Attrited Customer,Queen,Douglas,62,Female,1,High School,Single,91720,Blue,36,1930,0
789354783,Existing Customer,Hailie,Johnston,45,Female,3,Unknown,Single,106575,Blue,32,2329,1465
720486408,Existing Customer,Jessy,Lueilwitz,55,Female,1,Uneducated,Single,104169,Blue,36,1438.3,756
717793983,Attrited Customer,Burdette,Ziemann,55,Male,3,Graduate,Single,113653,Silver,45,18128,0
718582158,Existing Customer,Pierce,Schinner,48,Male,2,Unknown,Married,88981,Blue,35,10642,1715
713127708,Existing Customer,Anais,Morissette,38,Female,0,Uneducated,Married,85653,Blue,26,2230,0
717112533,Existing Customer,Meaghan,Bernhard,52,Female,1,Graduate,Unknown,93519,Blue,42,6946,0
713681433,Existing Customer,Angelica,Conn,50,Female,2,High School,Divorced,113238,Blue,39,9716,874
718846008,Existing Customer,Gabriella,Goodwin,58,Female,0,Unknown,Married,86176,Blue,36,4377,1500
714119283,Attrited Customer,Jailyn,Adams,42,Female,2,Unknown,Single,101362,Blue,34,2516,0
713056083,Existing Customer,Edgar,Krajcik,52,Male,2,High School,Single,116644,Blue,46,34516,0
718538958,Existing Customer,Joanny,Lemke,55,Female,3,College,Single,105092,Blue,43,1844,0
710353233,Existing Customer,Keira,Hettinger,48,Male,3,College,Divorced,102136,Blue,39,13233,1106
713853858,Existing Customer,Lincoln,Sauer,41,Male,4,Unknown,Married,77824,Silver,31,34516,1433
710342508,Existing Customer,Elizabeth,Braun,48,Female,2,Uneducated,Married,106431,Blue,36,1593,0
787563858,Existing Customer,Donnie,Hettinger,50,Female,1,Graduate,Married,76180,Blue,41,8589,685
799239033,Attrited Customer,Kiel,Lakin,53,Female,3,High School,Single,56737,Blue,47,1714,0
710733183,Existing Customer,Rusty,Ullrich,46,Male,3,Post-Graduate,Unknown,78918,Blue,36,1438.3,845
718489608,Existing Customer,Keegan,Feeney,50,Female,4,Graduate,Married,111544,Blue,36,2433,1948
758824608,Existing Customer,Teresa,Smith,47,Male,4,Uneducated,Married,52887,Blue,40,21148,1746
780984408,Existing Customer,Yasmin,Boyer,65,Female,0,Unknown,Divorced,81657,Blue,50,7487,1953
814483608,Attrited Customer,Nels,Hammes,47,Female,4,Graduate,Divorced,53062,Blue,42,5798,2517
708848208,Existing Customer,Al,Muller,52,Male,3,Uneducated,Single,107669,Blue,40,34516,1757
719713683,Existing Customer,Etha,Herman,52,Female,0,Graduate,Married,122003,Blue,37,7608,2373
715514133,Attrited Customer,Heather,Schaden,44,Female,4,Graduate,Married,115101,Blue,31,2184,0
715955208,Existing Customer,Morgan,Kiehn,35,Female,1,High School,Single,64566,Blue,26,2189,1833
794707083,Attrited Customer,Giovanni,Feeney,50,Male,2,College,Single,100087,Blue,44,3495,0
805313808,Attrited Customer,Diana,Ferry,52,Female,3,High School,Married,95040,Blue,47,8018,134
772922883,Attrited Customer,Sierra,Hickle,41,Male,3,Unknown,Married,56768,Blue,22,20543,0
715716333,Existing Customer,Gabrielle,Bahringer,62,Female,0,High School,Single,85031,Blue,50,18819,0
714502458,Existing Customer,Vesta,Effertz,49,Male,3,Unknown,Married,53693,Blue,36,17811,643
712444533,Existing Customer,Eve,Keebler,43,Male,2,High School,Single,116078,Blue,36,14418,0
797748708,Existing Customer,Jacklyn,Adams,44,Male,4,Unknown,Single,65124,Blue,38,3936,2024
780203883,Existing Customer,Frances,Cummings,43,Female,3,Doctorate,Divorced,111196,Blue,33,5738,0
720616908,Existing Customer,Maximilian,Kunde,54,Male,1,Uneducated,Single,67935,Blue,36,34516,0
817038333,Existing Customer,Jermain,Legros,55,Female,0,Graduate,Married,112947,Blue,40,1513,725
713333433,Attrited Customer,Marquise,Gleason,49,Male,3,Uneducated,Unknown,96257,Blue,41,18075,0
710820783,Existing Customer,Marco,Dare,45,Female,4,Graduate,Married,67186,Blue,36,5989,0
720338658,Existing Customer,Connie,Armstrong,56,Female,3,Post-Graduate,Single,108202,Blue,42,2490,1623
803938908,Existing Customer,Mozelle,Ward,49,Female,4,Uneducated,Single,109711,Blue,44,2659,0
787921383,Attrited Customer,Tremayne,Macejkovic,53,Male,0,High School,Single,122935,Silver,44,34516,2297
787849833,Existing Customer,Casey,Emmerich,49,Male,2,High School,Married,79529,Blue,40,13490,1672
721143258,Existing Customer,Courtney,Herman,46,Male,1,High School,Single,60134,Blue,33,1664,798
709335558,Existing Customer,Herta,Johnston,49,Male,3,Uneducated,Married,55013,Blue,37,7753,1643
806619333,Existing Customer,Keshawn,Bogan,36,Female,3,High School,Single,110685,Blue,31,2909,2085
719378658,Existing Customer,Drake,Connelly,57,Male,3,Graduate,Divorced,91728,Silver,36,34516,1384
720670458,Existing Customer,Santina,Legros,52,Female,2,Unknown,Single,123728,Blue,45,3476,1560
716955783,Existing Customer,Gavin,Lind,52,Male,2,Graduate,Single,82804,Blue,36,16026,1160
817970208,Existing Customer,Susanna,Schowalter,45,Male,1,Uneducated,Divorced,73459,Blue,40,2705,1334
708506508,Existing Customer,Tara,Miller,54,Male,3,High School,Married,93364,Blue,43,2884,1144
750147483,Existing Customer,Corene,Shanahan,49,Male,2,High School,Single,83799,Blue,37,24299,2517
715540233,Existing Customer,Kathryne,Emmerich,43,Male,3,Graduate,Single,91090,Blue,34,20755,2276
807584958,Attrited Customer,Zelma,Muller,50,Male,3,Uneducated,Married,54531,Blue,45,21096,0
720686583,Existing Customer,Bernie,Greenfelder,46,Male,3,High School,Divorced,71223,Blue,37,6457,0
820637433,Existing Customer,Heidi,Block,45,Female,3,High School,Married,50954,Blue,40,1603,0
716346183,Existing Customer,Francisco,O'Hara,43,Female,3,Unknown,Divorced,73771,Blue,37,9051,1557
715405758,Attrited Customer,Hulda,Brown,50,Female,1,High School,Single,120882,Blue,42,10057,0
710094108,Existing Customer,Colin,Moore,33,Male,3,Graduate,Single,78363,Blue,27,2043,1725
713168733,Existing Customer,Troy,Kuhlman,65,Female,0,Unknown,Single,61489,Blue,56,2802,2403
708614058,Existing Customer,Lexie,Lynch,56,Female,2,Graduate,Divorced,101390,Blue,45,1960,1690
718088133,Existing Customer,Florine,Will,40,Female,3,Unknown,Divorced,53295,Blue,36,2348,1061
720614658,Existing Customer,Domenico,Rogahn,40,Male,2,High School,Divorced,81323,Blue,25,2978,0
716695533,Existing Customer,Vernice,Bogan,49,Female,3,College,Married,70396,Blue,29,2017,1557
717091533,Existing Customer,Queenie,Runte,29,Female,1,Graduate,Single,93582,Blue,36,13613,1172
713231658,Existing Customer,Lyla,Lebsack,45,Female,2,Doctorate,Single,115571,Blue,33,5553,1117
715675458,Existing Customer,Merritt,Littel,51,Male,1,High School,Unknown,109693,Blue,41,6346,578
712463883,Existing Customer,Omer,Breitenberg,45,Male,2,Unknown,Married,91155,Silver,38,34516,1406
708489258,Existing Customer,Dannie,Torp,40,Female,3,Graduate,Married,104098,Blue,27,1438.3,988
708403308,Existing Customer,Brendan,Johns,37,Male,3,Unknown,Single,87465,Silver,24,15133,1663
769684158,Existing Customer,Monserrat,DuBuque,42,Male,4,College,Single,51055,Blue,36,2502,1488
710349258,Existing Customer,Dereck,Herman,45,Female,3,High School,Single,69093,Blue,36,2589,2052
